timestamps,words,terms,TP9,AF7,AF8,TP10,Right AUX,Marker
1586278677.0985227,60,1,-18.06640625,-14.16015625,-22.4609375,-21.97265625,0.0,0
1586278677.102429,60,1,-7.8125,-17.578125,-21.97265625,-15.13671875,0.0,0
1586278677.1063352,60,1,-4.8828125,-23.92578125,-11.23046875,-0.9765625,0.0,0
1586278677.1102414,60,1,-20.01953125,-21.484375,-19.53125,-10.25390625,0.0,0
1586278677.1141477,60,1,-30.76171875,-22.4609375,-46.875,-32.2265625,0.0,0
1586278677.118054,60,1,-28.80859375,-33.203125,-39.0625,-32.71484375,0.0,0
1586278677.1219602,60,1,-22.94921875,-27.83203125,-30.2734375,-11.23046875,0.0,0
1586278677.1258664,60,1,-24.90234375,-29.78515625,-34.66796875,-4.39453125,0.0,0
1586278677.1297727,60,1,-35.64453125,-39.55078125,-44.43359375,-21.484375,0.0,0
1586278677.133679,60,1,-32.2265625,-41.50390625,-45.41015625,-39.0625,0.0,0
1586278677.1375852,60,1,-20.5078125,-30.2734375,-23.4375,-40.52734375,0.0,0
1586278677.1414914,60,1,-15.13671875,-12.20703125,-2.44140625,-23.92578125,0.0,0
1586278677.1453977,60,1,-13.671875,-5.37109375,14.16015625,-15.625,0.0,0
1586278677.149304,60,1,-20.01953125,-13.671875,-17.08984375,-29.78515625,0.0,0
1586278677.1532102,60,1,-20.99609375,-30.76171875,-32.2265625,-37.109375,0.0,0
1586278677.1571164,60,1,-15.625,-36.62109375,-30.2734375,-33.69140625,0.0,0
1586278677.1610227,60,1,-17.08984375,-43.45703125,-47.36328125,-22.94921875,0.0,0
1586278677.164929,60,1,-20.5078125,-44.43359375,-40.0390625,-9.765625,0.0,0
1586278677.1688352,60,1,-17.578125,-20.99609375,-28.3203125,-8.30078125,0.0,0
1586278677.1727414,60,1,-33.203125,-15.13671875,-18.06640625,-28.3203125,0.0,0
1586278677.1766477,60,1,-39.0625,-16.6015625,-6.8359375,-42.48046875,0.0,0
1586278677.180554,60,1,-30.2734375,-20.5078125,-5.37109375,-30.2734375,0.0,0
1586278677.1844602,60,1,-28.3203125,-28.3203125,-5.37109375,-9.27734375,0.0,0
1586278677.1883664,60,1,-27.34375,-32.2265625,0.0,-5.859375,0.0,0
1586278677.1922727,60,1,-25.87890625,-29.78515625,12.6953125,-22.94921875,0.0,0
1586278677.196179,60,1,-23.92578125,-7.8125,-3.90625,-35.64453125,0.0,0
1586278677.2000852,60,1,-20.5078125,-17.578125,-21.97265625,-22.4609375,0.0,0
1586278677.2039914,60,1,-17.578125,-22.94921875,-27.83203125,-8.7890625,0.0,0
1586278677.2078977,60,1,-17.578125,-23.4375,0.0,-15.625,0.0,0
1586278677.211804,60,1,-22.94921875,-27.83203125,15.13671875,-21.97265625,0.0,0
1586278677.2157102,60,1,-26.3671875,-9.27734375,-2.44140625,-20.5078125,0.0,0
1586278677.2196164,60,1,-25.87890625,-13.18359375,6.8359375,-11.71875,0.0,0
1586278677.2235227,60,1,-20.01953125,-17.08984375,-16.6015625,-8.7890625,0.0,0
1586278677.227429,60,1,-12.6953125,-13.18359375,-31.73828125,-13.18359375,0.0,0
1586278677.2313352,60,1,-15.625,-17.578125,0.48828125,-19.53125,0.0,0
1586278677.2352414,60,1,-20.5078125,-21.484375,8.7890625,-27.83203125,0.0,0
1586278677.2391477,60,1,-21.97265625,-15.625,6.34765625,-27.83203125,0.0,0
1586278677.243054,60,1,-25.390625,-22.94921875,5.37109375,-17.08984375,0.0,0
1586278677.2469602,60,1,-23.92578125,-19.04296875,-4.8828125,-11.71875,0.0,0
1586278677.2508664,60,1,-25.87890625,-9.765625,-25.390625,-21.484375,0.0,0
1586278677.2547727,60,1,-22.94921875,-20.99609375,-38.0859375,-31.73828125,0.0,0
1586278677.258679,60,1,-15.625,-17.578125,-28.3203125,-26.85546875,0.0,0
