timestamps,words,terms,TP9,AF7,AF8,TP10,Right AUX,Marker
1586281908.8991857,237,1,-11.23046875,-39.55078125,-46.38671875,-27.34375,0.0,0
1586281908.903092,237,1,-14.6484375,-25.87890625,-56.15234375,-34.1796875,0.0,0
1586281908.9069982,237,1,-17.578125,-22.94921875,-53.22265625,-21.97265625,0.0,0
1586281908.9109044,237,1,-18.06640625,-14.6484375,-43.9453125,-14.6484375,0.0,0
1586281908.9148107,237,1,-28.3203125,-27.83203125,-48.828125,-23.92578125,0.0,0
1586281908.918717,237,1,-16.11328125,-54.6875,-32.71484375,-20.5078125,0.0,0
1586281908.9226232,237,1,0.9765625,-41.50390625,-27.34375,-9.27734375,0.0,0
1586281908.9265294,237,1,-6.34765625,-25.390625,-32.2265625,6.8359375,0.0,0
1586281908.9304357,237,1,-24.4140625,-37.59765625,-29.78515625,10.25390625,0.0,0
1586281908.934342,237,1,-19.04296875,-41.50390625,-32.71484375,-9.765625,0.0,0
1586281908.9382482,237,1,-4.39453125,-45.41015625,-17.08984375,-11.23046875,0.0,0
1586281908.9421544,237,1,-5.859375,-48.828125,-16.11328125,-4.39453125,0.0,0
1586281908.9460607,237,1,-7.8125,-40.52734375,-41.50390625,-8.7890625,0.0,0
1586281908.949967,237,1,-17.578125,-50.78125,-43.9453125,-13.18359375,0.0,0
1586281908.9538732,237,1,-24.90234375,-56.640625,-36.1328125,-15.13671875,0.0,0
1586281908.9577794,237,1,-17.578125,-34.66796875,-10.25390625,-13.671875,0.0,0
1586281908.9616857,237,1,-4.39453125,-15.625,-18.5546875,-8.30078125,0.0,0
1586281908.965592,237,1,-3.90625,-16.6015625,-31.25,-7.32421875,0.0,0
1586281908.9694982,237,1,-10.7421875,-26.3671875,-23.4375,-16.11328125,0.0,0
1586281908.9734044,237,1,-13.18359375,-31.73828125,-33.203125,-19.04296875,0.0,0
1586281908.9773107,237,1,-16.6015625,-32.71484375,-44.43359375,-26.85546875,0.0,0
1586281908.981217,237,1,-2.44140625,-37.59765625,-41.9921875,-17.578125,0.0,0
1586281908.9851232,237,1,5.859375,-35.64453125,-12.6953125,0.9765625,0.0,0
1586281908.9890294,237,1,-3.90625,-28.80859375,-25.390625,-4.8828125,0.0,0
1586281908.9929357,237,1,-10.25390625,-62.5,-41.015625,-11.71875,0.0,0
1586281908.996842,237,1,-7.8125,-43.9453125,-36.1328125,-15.625,0.0,0
1586281909.0007482,237,1,-0.9765625,-24.4140625,-47.36328125,-16.6015625,0.0,0
1586281909.0046544,237,1,0.9765625,-37.109375,-42.48046875,-11.23046875,0.0,0
1586281909.0085607,237,1,-11.71875,-19.04296875,-33.203125,-6.8359375,0.0,0
1586281909.012467,237,1,-25.390625,-32.2265625,-39.55078125,-16.6015625,0.0,0
1586281909.0163732,237,1,-26.3671875,-33.69140625,-60.546875,-21.97265625,0.0,0
1586281909.0202794,237,1,-17.08984375,-18.5546875,-48.33984375,-19.04296875,0.0,0
1586281909.0241857,237,1,-17.08984375,-25.87890625,-35.64453125,-20.5078125,0.0,0
1586281909.028092,237,1,-17.578125,-31.73828125,-20.99609375,-7.32421875,0.0,0
1586281909.0319982,237,1,-23.4375,-37.59765625,-21.484375,-15.625,0.0,0
1586281909.0359044,237,1,-28.80859375,-36.1328125,-40.52734375,-29.78515625,0.0,0
1586281909.0398107,237,1,-20.5078125,-26.85546875,-36.62109375,-16.6015625,0.0,0
1586281909.043717,237,1,-20.5078125,-37.59765625,-37.59765625,-10.25390625,0.0,0
1586281909.0476232,237,1,-26.85546875,-42.48046875,-32.2265625,-10.25390625,0.0,0
1586281909.0515294,237,1,-24.90234375,-34.1796875,-18.5546875,-20.01953125,0.0,0
1586281909.0554357,237,1,-28.3203125,-35.15625,-30.76171875,-30.76171875,0.0,0
1586281909.059342,237,1,-16.11328125,-23.92578125,-33.69140625,-17.08984375,0.0,0
1586281909.0632482,237,1,-19.53125,-18.06640625,-52.734375,-12.20703125,0.0,0
1586281909.0671544,237,1,-23.4375,-41.015625,-72.265625,-16.6015625,0.0,0
1586281909.0710607,237,1,-20.99609375,-62.01171875,-54.6875,-20.01953125,0.0,0
1586281909.074967,237,1,-27.34375,-41.9921875,-35.15625,-27.34375,0.0,0
1586281909.0788732,237,1,-20.5078125,-20.5078125,-34.66796875,-26.3671875,0.0,0
1586281909.0827794,237,1,-2.9296875,-12.20703125,-26.3671875,-13.18359375,0.0,0
1586281909.0866857,237,1,8.7890625,-22.4609375,-16.11328125,-1.46484375,0.0,0
1586281909.090592,237,1,-4.39453125,-29.78515625,-24.90234375,-12.20703125,0.0,0
1586281909.0944982,237,1,-18.5546875,-16.6015625,-21.484375,-19.04296875,0.0,0
1586281909.0984044,237,1,-15.13671875,-31.73828125,-18.06640625,-11.71875,0.0,0
1586281909.1023107,237,1,-10.7421875,-41.50390625,-37.109375,-12.6953125,0.0,0
1586281909.106217,237,1,-5.37109375,-31.73828125,-36.62109375,-7.32421875,0.0,0
1586281909.1101232,237,1,-7.8125,-45.41015625,-33.69140625,-15.13671875,0.0,0
1586281909.1140294,237,1,-20.99609375,-36.1328125,-35.64453125,-26.3671875,0.0,0
1586281909.1179357,237,1,-22.4609375,-24.90234375,-41.015625,-21.97265625,0.0,0
1586281909.121842,237,1,-9.27734375,-29.78515625,-35.64453125,-21.97265625,0.0,0
1586281909.1257482,237,1,-9.765625,-25.390625,-27.83203125,-11.71875,0.0,0
1586281909.1296544,237,1,-27.83203125,-22.94921875,-45.41015625,-19.53125,0.0,0
1586281909.1335607,237,1,-33.69140625,-29.296875,-40.52734375,-28.3203125,0.0,0
1586281909.137467,237,1,-33.203125,-29.78515625,-22.4609375,-26.85546875,0.0,0
1586281909.1413732,237,1,-24.90234375,-34.1796875,-18.06640625,-17.578125,0.0,0
1586281909.1452794,237,1,-14.16015625,-37.59765625,-26.85546875,-15.625,0.0,0
1586281909.1491857,237,1,-17.578125,-62.98828125,-35.64453125,-16.6015625,0.0,0
1586281909.153092,237,1,-23.92578125,-74.70703125,-53.22265625,-11.71875,0.0,0
1586281909.1569982,237,1,-15.625,-15.13671875,-73.2421875,-17.578125,0.0,0
1586281909.1609044,237,1,-7.8125,3.41796875,-51.26953125,-31.73828125,0.0,0
1586281909.1648107,237,1,-8.7890625,-23.4375,-22.4609375,-28.80859375,0.0,0
1586281909.168717,237,1,-7.8125,-38.0859375,-28.80859375,-25.390625,0.0,0
1586281909.1726232,237,1,-19.53125,-36.62109375,-43.45703125,-41.50390625,0.0,0
1586281909.1765294,237,1,-38.0859375,-42.96875,-49.31640625,-44.921875,0.0,0
1586281909.1804357,237,1,-40.52734375,-49.8046875,-55.6640625,-41.50390625,0.0,0
1586281909.184342,237,1,-35.15625,-51.7578125,-49.31640625,-29.78515625,0.0,0
1586281909.1882482,237,1,-33.203125,-53.22265625,-32.2265625,-17.08984375,0.0,0
1586281909.1921544,237,1,-38.57421875,-59.08203125,-29.78515625,-29.296875,0.0,0
1586281909.1960607,237,1,-36.1328125,-46.875,-37.109375,-31.73828125,0.0,0
1586281909.199967,237,1,-26.3671875,-39.0625,-36.1328125,-12.20703125,0.0,0
1586281909.2038732,237,1,-22.4609375,-54.19921875,-29.296875,-9.27734375,0.0,0
1586281909.2077794,237,1,-26.85546875,-48.828125,-30.2734375,-11.23046875,0.0,0
1586281909.2116857,237,1,-32.2265625,-42.48046875,-46.875,-13.671875,0.0,0
1586281909.215592,237,1,-38.0859375,-41.015625,-41.50390625,-15.625,0.0,0
1586281909.2194982,237,1,-32.71484375,-45.8984375,-31.73828125,-15.13671875,0.0,0
1586281909.2234044,237,1,-16.6015625,-57.6171875,-48.33984375,-7.32421875,0.0,0
1586281909.2273107,237,1,-20.5078125,-38.0859375,-37.109375,-4.39453125,0.0,0
1586281909.231217,237,1,-33.203125,-41.9921875,-5.859375,-8.30078125,0.0,0
1586281909.2351232,237,1,-26.3671875,-72.75390625,-14.6484375,-15.13671875,0.0,0
1586281909.2390294,237,1,-16.6015625,-32.71484375,-57.12890625,-16.11328125,0.0,0
1586281909.2429357,237,1,-12.20703125,-16.6015625,-55.17578125,-9.27734375,0.0,0
1586281909.246842,237,1,-10.7421875,-27.34375,-33.203125,-11.71875,0.0,0
1586281909.2507482,237,1,-16.6015625,-13.671875,-49.8046875,-19.04296875,0.0,0
1586281909.2546544,237,1,-29.296875,-28.3203125,-53.7109375,-32.2265625,0.0,0
1586281909.2585607,237,1,-22.4609375,-47.36328125,-36.62109375,-23.4375,0.0,0
1586281909.262467,237,1,-12.20703125,-35.15625,-32.71484375,-15.625,0.0,0
1586281909.2663732,237,1,-20.5078125,-30.76171875,-25.390625,-18.06640625,0.0,0
1586281909.2702794,237,1,-24.4140625,-38.57421875,-17.578125,-20.99609375,0.0,0
1586281909.2741857,237,1,-32.2265625,-40.52734375,-13.18359375,-22.94921875,0.0,0
1586281909.278092,237,1,-28.3203125,-44.43359375,-20.01953125,-23.92578125,0.0,0
1586281909.2819982,237,1,-12.20703125,-39.0625,-42.48046875,-8.30078125,0.0,0
1586281909.2859044,237,1,-5.859375,-27.34375,-47.36328125,-3.90625,0.0,0
1586281909.2898107,237,1,-17.578125,-31.25,-41.9921875,-14.6484375,0.0,0
1586281909.293717,237,1,-26.3671875,-41.9921875,-42.96875,-19.04296875,0.0,0
1586281909.2976232,237,1,-19.04296875,-27.34375,-49.8046875,-18.06640625,0.0,0
1586281909.3015294,237,1,-8.7890625,-21.97265625,-47.36328125,-7.32421875,0.0,0
1586281909.3054357,237,1,-2.9296875,-49.8046875,-42.96875,-3.41796875,0.0,0
