WORD,TERM,A,B,C,D
1,1,-73.2421875,-25.390625,-36.62109375,-44.43359375
1,1,-79.58984375,-34.66796875,-20.01953125,-43.45703125
1,1,-14.6484375,-31.25,-15.625,-13.18359375
1,1,33.69140625,-31.25,-29.78515625,5.37109375
1,1,0.48828125,-42.48046875,-37.59765625,-10.25390625
1,1,-74.21875,-39.55078125,-35.64453125,-47.8515625
1,1,-84.47265625,-29.78515625,-28.3203125,-54.19921875
1,1,-20.01953125,-30.2734375,-19.53125,-12.6953125
1,1,33.203125,-31.73828125,-16.11328125,16.6015625
1,1,9.27734375,-36.1328125,-28.3203125,0.0
1,1,-54.19921875,-47.8515625,-32.71484375,-36.1328125
1,1,-77.63671875,-55.6640625,-26.3671875,-53.7109375
1,1,-33.203125,-38.0859375,-37.109375,-21.97265625
1,1,28.80859375,-21.97265625,-31.73828125,15.13671875
1,1,22.94921875,-29.296875,-25.87890625,7.8125
1,1,-56.15234375,-38.0859375,-29.296875,-34.1796875
1,1,-97.65625,-41.9921875,-24.90234375,-60.546875
1,1,-41.9921875,-35.15625,-26.85546875,-33.203125
1,1,29.296875,-41.015625,-28.3203125,-3.90625
1,1,31.25,-51.26953125,-27.34375,-2.9296875
1,1,-41.015625,-49.8046875,-35.64453125,-30.2734375
1,1,-87.890625,-46.875,-51.26953125,-60.05859375
1,1,-44.921875,-28.80859375,-41.015625,-37.109375
1,1,25.390625,-21.484375,-20.99609375,16.6015625
1,1,36.62109375,-18.5546875,-24.4140625,20.5078125
1,1,-27.34375,-19.53125,-27.83203125,-22.4609375
1,1,-82.51953125,-28.80859375,-34.1796875,-49.31640625
1,1,-61.5234375,-35.15625,-42.48046875,-38.57421875
1,1,11.23046875,-43.45703125,-39.55078125,6.8359375
1,1,39.55078125,-41.50390625,-26.85546875,17.08984375
1,1,-20.99609375,-30.76171875,-30.2734375,-28.3203125
1,1,-79.58984375,-30.2734375,-27.34375,-56.15234375
1,1,-58.59375,-31.73828125,-29.78515625,-41.015625
1,1,11.23046875,-19.53125,-30.2734375,-8.7890625
1,1,40.52734375,-16.11328125,-25.390625,-1.46484375
1,1,-15.625,-23.4375,-26.3671875,-27.83203125
1,1,-82.03125,-20.01953125,-21.484375,-59.5703125
1,1,-77.63671875,-17.08984375,-29.296875,-56.640625
1,1,-6.34765625,-34.1796875,-45.41015625,-13.671875
1,1,36.1328125,-30.76171875,-38.0859375,18.5546875
1,1,-8.7890625,-21.484375,-25.87890625,-2.9296875
1,1,-66.40625,-20.5078125,-23.92578125,-31.25
1,1,-68.84765625,-24.90234375,-29.296875,-40.52734375
1,1,-17.578125,-21.484375,-32.71484375,-9.27734375
1,1,28.3203125,-14.6484375,-34.1796875,24.4140625
1,1,0.48828125,-19.04296875,-38.57421875,7.32421875
1,1,-62.98828125,-23.4375,-24.90234375,-33.203125
1,1,-75.1953125,-34.66796875,-27.34375,-48.33984375
1,1,-11.71875,-38.57421875,-36.62109375,-23.92578125
1,1,48.828125,-29.296875,-26.85546875,9.765625
1,1,25.87890625,-14.16015625,-27.83203125,-3.90625
1,1,-36.1328125,2.9296875,-24.4140625,-34.66796875
1,1,-56.15234375,-16.11328125,-31.25,-41.50390625
1,1,-7.8125,-23.4375,-33.203125,-12.20703125
1,1,48.828125,-8.7890625,-29.296875,23.92578125
1,1,44.43359375,-9.27734375,-26.3671875,19.04296875
1,1,-20.5078125,-17.08984375,-20.99609375,-24.4140625
1,1,-66.89453125,-17.578125,-26.85546875,-42.48046875
1,1,-22.4609375,-20.01953125,-18.5546875,0.48828125
1,1,44.43359375,-18.5546875,-9.765625,26.85546875
1,1,39.55078125,-5.37109375,-29.78515625,7.32421875
1,1,-30.76171875,-9.27734375,-41.015625,-32.2265625
1,1,-75.1953125,-14.16015625,-21.97265625,-56.640625
1,1,-38.57421875,-6.8359375,-9.765625,-36.1328125
1,1,25.390625,-8.30078125,-25.390625,1.46484375
1,1,32.2265625,-21.97265625,-34.66796875,5.859375
1,1,-35.15625,-36.1328125,-31.73828125,-36.62109375
1,1,-80.078125,-38.0859375,-26.85546875,-62.01171875
1,1,-39.55078125,-25.390625,-18.06640625,-45.8984375
1,1,33.203125,-17.578125,-11.23046875,-4.8828125
1,1,43.45703125,-13.18359375,-20.5078125,7.32421875
1,1,-16.6015625,-16.11328125,-36.62109375,-27.34375
1,1,-72.265625,-27.83203125,-40.0390625,-59.08203125
1,1,-56.15234375,-21.97265625,-32.71484375,-43.9453125
1,1,17.08984375,-23.92578125,-30.2734375,2.9296875
1,1,47.36328125,-37.109375,-34.66796875,17.08984375
1,1,0.0,-31.73828125,-29.78515625,-18.5546875
1,1,-56.640625,-24.4140625,-21.484375,-53.22265625
1,1,-48.828125,-25.87890625,-8.7890625,-42.48046875
1,1,17.08984375,-23.4375,-16.6015625,-7.32421875
1,1,44.43359375,-22.4609375,-36.62109375,10.25390625
1,1,-0.9765625,-33.69140625,-30.2734375,-20.5078125
1,1,-61.03515625,-34.1796875,-17.578125,-52.24609375
1,1,-74.21875,-18.06640625,-20.5078125,-48.33984375
1,1,-12.6953125,-21.484375,-32.71484375,-10.7421875
1,1,34.66796875,-30.76171875,-28.80859375,21.484375
1,1,1.953125,-23.4375,-35.15625,2.44140625
1,1,-62.5,-16.6015625,-25.87890625,-39.55078125
1,1,-79.58984375,-20.99609375,-15.625,-49.8046875
1,1,-23.4375,-26.85546875,-21.97265625,-10.7421875
1,1,33.203125,-22.94921875,-18.5546875,18.5546875
1,1,11.71875,-19.04296875,-13.671875,-4.8828125
1,1,-50.29296875,-27.34375,-21.97265625,-41.015625
1,1,-66.40625,-26.85546875,-16.6015625,-41.015625
1,1,-11.23046875,-13.671875,-12.6953125,-10.7421875
1,1,46.875,-16.11328125,-22.94921875,16.6015625
1,1,31.73828125,-27.34375,-24.4140625,4.8828125
1,1,-36.62109375,-24.90234375,-24.90234375,-39.0625
1,1,-69.3359375,-24.90234375,-28.80859375,-52.24609375
1,1,-21.484375,-20.01953125,-28.80859375,-23.92578125
1,1,41.9921875,-10.25390625,-31.73828125,8.7890625
1,1,33.69140625,-12.6953125,-34.1796875,6.34765625
1,1,-39.0625,-20.01953125,-22.94921875,-31.73828125
1,1,-84.9609375,-22.94921875,-28.80859375,-52.24609375
1,1,-49.8046875,-15.625,-36.1328125,-30.76171875
1,1,21.97265625,-19.53125,-36.62109375,10.25390625
1,1,40.0390625,-23.4375,-27.34375,18.5546875
1,1,-19.04296875,-11.23046875,-21.97265625,-26.85546875
1,1,-70.3125,-8.30078125,-27.83203125,-54.19921875
1,1,-40.52734375,-9.765625,-26.3671875,-30.2734375
1,1,23.92578125,-9.27734375,-23.92578125,7.32421875
1,1,32.71484375,-15.625,-20.5078125,15.13671875
1,1,-28.80859375,-23.92578125,-27.34375,-23.92578125
1,1,-91.796875,-26.3671875,-41.015625,-63.4765625
1,1,-69.3359375,-20.01953125,-35.15625,-45.41015625
1,1,5.859375,-11.23046875,-23.92578125,6.8359375
1,1,29.78515625,-18.06640625,-20.01953125,19.53125
1,1,-23.92578125,-24.90234375,-33.69140625,-19.04296875
1,1,-88.37890625,-22.94921875,-41.50390625,-62.98828125
1,1,-79.1015625,-20.99609375,-39.55078125,-54.6875
1,1,-8.7890625,-15.13671875,-33.203125,-15.13671875
1,1,27.34375,-17.08984375,-22.4609375,0.0
1,1,-13.671875,-15.625,-27.34375,-25.87890625
1,1,-74.70703125,-15.13671875,-36.62109375,-70.3125
1,1,-69.3359375,-15.13671875,-32.2265625,-66.40625
1,1,-2.9296875,-10.25390625,-29.78515625,-39.55078125
1,1,41.9921875,-13.671875,-24.4140625,-16.11328125
1,1,12.6953125,-17.08984375,-22.4609375,-21.484375
1,1,-52.734375,-17.578125,-28.3203125,-57.12890625
1,1,-75.68359375,-22.94921875,-25.87890625,-55.6640625
1,1,-19.53125,-24.90234375,-29.78515625,-6.34765625
1,1,31.73828125,-29.296875,-22.94921875,32.2265625
1,1,-2.44140625,-30.2734375,-10.7421875,11.71875
1,1,-61.5234375,-21.97265625,-11.23046875,-18.5546875
1,1,-71.77734375,-23.4375,-19.04296875,-35.64453125
1,1,-18.06640625,-26.85546875,-26.3671875,-16.11328125
1,1,39.55078125,-18.5546875,-32.2265625,19.04296875
1,1,25.87890625,-10.25390625,-36.1328125,8.30078125
1,1,-37.59765625,-18.06640625,-15.13671875,-35.15625
1,1,-68.84765625,-30.2734375,10.25390625,-50.29296875
1,1,-17.578125,-28.3203125,-3.41796875,-17.578125
1,1,47.8515625,-21.484375,-19.53125,14.16015625
1,1,40.52734375,-10.25390625,-9.765625,19.53125
1,1,-25.87890625,-17.578125,-2.9296875,-8.30078125
1,1,-65.4296875,-17.08984375,-3.41796875,-42.48046875
1,1,-27.83203125,-17.578125,-16.6015625,-25.390625
1,1,38.0859375,-26.3671875,-34.1796875,8.7890625
1,1,41.9921875,-21.484375,-34.66796875,5.859375
1,1,-28.3203125,-16.11328125,-39.55078125,-32.2265625
1,1,-76.171875,-10.25390625,-32.2265625,-60.05859375
1,1,-41.9921875,-28.3203125,-19.53125,-35.64453125
1,1,25.390625,-40.0390625,-26.3671875,7.32421875
1,1,36.62109375,-27.34375,-15.13671875,23.92578125
1,1,-20.99609375,-19.04296875,-12.20703125,-5.859375
1,1,-78.125,-23.4375,-45.41015625,-50.78125
1,1,-61.5234375,-35.15625,-54.19921875,-46.38671875
1,1,14.16015625,-41.015625,-51.7578125,-6.8359375
1,1,42.48046875,-30.76171875,-54.19921875,12.6953125
1,1,-13.671875,-24.90234375,-39.0625,-8.30078125
1,1,-83.0078125,-31.73828125,-35.15625,-51.26953125
1,1,-66.89453125,-30.76171875,-30.2734375,-49.8046875
1,1,16.11328125,-22.94921875,-21.484375,-4.8828125
1,1,48.828125,-17.578125,-29.78515625,10.7421875
1,1,0.9765625,-9.27734375,-25.87890625,-12.6953125
1,1,-58.10546875,-5.859375,-28.80859375,-50.78125
1,1,-61.03515625,-25.87890625,-47.8515625,-49.31640625
1,1,3.90625,-31.73828125,-52.734375,-2.44140625
1,1,51.7578125,-15.625,-47.36328125,18.5546875
1,1,7.32421875,-15.13671875,-40.52734375,-2.9296875
1,1,-69.82421875,-16.11328125,-23.4375,-37.109375
1,1,-76.171875,-15.13671875,-20.01953125,-44.43359375
1,1,-17.578125,-23.4375,-26.85546875,-13.18359375
1,1,27.34375,-30.76171875,-26.3671875,12.20703125
1,1,2.44140625,-16.6015625,-34.1796875,-2.44140625
1,1,-59.5703125,-15.625,-33.203125,-40.52734375
1,1,-72.265625,-21.484375,-44.921875,-54.6875
1,1,-9.765625,-15.13671875,-41.50390625,-16.6015625
1,1,41.015625,-14.6484375,-20.5078125,16.11328125
1,1,21.484375,-13.18359375,-32.2265625,-1.46484375
1,1,-47.36328125,-14.6484375,-37.109375,-39.55078125
1,1,-82.03125,-11.23046875,-27.83203125,-48.828125
1,1,-28.80859375,-15.625,-30.2734375,-11.23046875
1,1,41.9921875,-12.6953125,-33.203125,19.53125
1,1,33.203125,-11.71875,-17.578125,7.32421875
1,1,-38.0859375,-22.94921875,-29.296875,-22.4609375
1,1,-80.078125,-20.5078125,-49.8046875,-37.109375
1,1,-42.48046875,-29.78515625,-36.62109375,-17.08984375
1,1,29.78515625,-39.55078125,-40.52734375,13.671875
1,1,40.0390625,-33.203125,-48.33984375,16.11328125
1,1,-25.87890625,-29.78515625,-39.0625,-20.5078125
1,1,-72.265625,-18.5546875,-28.80859375,-43.45703125
1,1,-39.0625,-15.625,-29.296875,-20.99609375
1,1,32.71484375,-22.94921875,-35.15625,15.13671875
1,1,46.38671875,-20.5078125,-28.80859375,19.53125
1,1,-30.76171875,-14.6484375,-42.48046875,-26.3671875
1,1,-89.84375,-21.484375,-60.546875,-55.6640625
1,1,-62.01171875,-26.3671875,-47.36328125,-34.1796875
1,1,4.39453125,-32.2265625,-25.87890625,-1.953125
1,1,35.15625,-25.390625,-32.71484375,5.859375
1,1,-16.6015625,-18.06640625,-36.62109375,-16.6015625
1,1,-72.75390625,-21.484375,-27.34375,-48.33984375
1,1,-52.24609375,-16.11328125,-34.66796875,-39.55078125
1,1,-4.39453125,-27.83203125,-37.59765625,1.953125
1,1,38.57421875,-25.87890625,-29.78515625,16.11328125
1,1,11.71875,-11.71875,-23.92578125,-9.27734375
1,1,-63.96484375,-20.99609375,-24.4140625,-48.33984375
1,1,-65.4296875,-19.53125,-22.4609375,-50.78125
1,1,-4.8828125,-21.97265625,-30.2734375,-6.8359375
1,1,36.62109375,-26.3671875,-40.52734375,23.4375
1,1,-8.30078125,-18.06640625,-45.41015625,0.48828125
1,1,-75.68359375,-17.578125,-40.0390625,-41.015625
1,1,-73.2421875,-24.90234375,-37.109375,-44.43359375
1,1,-8.7890625,-17.578125,-50.29296875,-14.6484375
1,1,36.1328125,-14.16015625,-45.41015625,8.30078125
1,1,-2.44140625,-24.4140625,-40.0390625,-17.578125
1,1,-76.66015625,-24.4140625,-52.24609375,-54.19921875
1,1,-94.23828125,-20.99609375,-55.6640625,-72.265625
1,1,-36.62109375,-22.94921875,-55.17578125,-51.7578125
1,1,27.34375,-23.4375,-42.96875,-9.27734375
1,1,5.859375,-21.97265625,-34.66796875,-13.18359375
1,1,-65.91796875,-28.3203125,-38.57421875,-37.59765625
1,1,-84.9609375,-26.85546875,-37.109375,-49.8046875
1,1,-29.78515625,-18.5546875,-33.203125,-20.99609375
1,1,33.69140625,-11.71875,-34.66796875,22.4609375
1,1,25.87890625,-12.6953125,-39.55078125,18.5546875
1,1,-61.5234375,-25.390625,-30.76171875,-20.01953125
1,1,-98.14453125,-29.296875,-26.3671875,-42.48046875
1,1,-38.57421875,-24.90234375,-38.57421875,-20.5078125
1,1,26.85546875,-21.484375,-36.62109375,14.6484375
1,1,34.1796875,-13.671875,-24.90234375,3.41796875
1,1,-31.73828125,-19.53125,-19.04296875,-34.1796875
1,1,-77.63671875,-20.5078125,-26.85546875,-54.19921875
1,1,-35.15625,-11.71875,-35.15625,-41.9921875
1,1,24.4140625,-6.8359375,-39.0625,-9.765625
1,1,16.11328125,-15.13671875,-52.24609375,-6.34765625
1,1,-34.1796875,-24.90234375,-41.9921875,-34.1796875
1,1,-76.66015625,-12.20703125,-32.71484375,-45.41015625
1,1,-58.59375,-13.671875,-36.1328125,-31.25
1,1,6.34765625,-29.78515625,-38.57421875,-2.44140625
1,1,30.76171875,-27.83203125,-36.1328125,16.11328125
1,1,-14.16015625,-20.01953125,-26.85546875,-22.94921875
1,1,-71.77734375,-15.13671875,-22.94921875,-56.640625
1,1,-57.6171875,-21.97265625,-27.83203125,-41.015625
1,1,-2.44140625,-39.55078125,-35.64453125,-3.90625
1,1,37.59765625,-28.3203125,-28.3203125,15.625
1,1,15.625,-16.11328125,-12.20703125,-9.27734375
1,1,-65.4296875,-18.06640625,-22.4609375,-41.9921875
1,1,-65.4296875,-21.97265625,-41.015625,-34.66796875
1,1,-0.48828125,-39.0625,-41.50390625,1.953125
1,1,33.69140625,-31.25,-34.1796875,16.6015625
1,1,0.0,-24.90234375,-32.71484375,-3.90625
1,1,-69.82421875,-32.2265625,-24.4140625,-42.96875
1,1,-72.75390625,-24.4140625,-38.57421875,-57.6171875
1,1,-3.41796875,-23.92578125,-47.8515625,-18.5546875
1,1,37.59765625,-27.34375,-28.3203125,15.13671875
1,1,4.8828125,-9.765625,-16.11328125,-5.37109375
1,1,-62.98828125,-8.7890625,-13.18359375,-50.29296875
1,1,-82.51953125,-21.97265625,-21.484375,-55.17578125
1,1,-11.71875,-16.11328125,-36.62109375,-16.6015625
1,1,45.41015625,-18.06640625,-39.0625,11.71875
1,1,15.625,-24.4140625,-34.1796875,-11.71875
1,1,-55.6640625,-27.83203125,-40.0390625,-52.24609375
1,1,-80.078125,-25.390625,-42.96875,-63.4765625
1,1,-38.0859375,-27.83203125,-38.0859375,-39.0625
1,1,22.4609375,-41.50390625,-30.76171875,-5.859375
1,1,27.34375,-33.203125,-26.85546875,-8.30078125
1,1,-46.875,-18.5546875,-19.04296875,-39.55078125
1,1,-85.44921875,-11.71875,-25.390625,-60.05859375
1,1,-55.6640625,-22.94921875,-35.15625,-44.921875
1,1,6.8359375,-25.87890625,-35.64453125,-14.16015625
1,1,20.99609375,-21.484375,-36.62109375,-3.90625
1,1,-43.45703125,-32.71484375,-36.62109375,-33.203125
1,1,-88.8671875,-35.15625,-34.1796875,-58.10546875
1,1,-59.5703125,-30.2734375,-32.2265625,-36.1328125
1,1,5.37109375,-40.0390625,-30.2734375,-11.71875
1,1,20.01953125,-40.52734375,-14.16015625,-6.34765625
1,1,-40.0390625,-28.80859375,-17.08984375,-27.83203125
1,1,-87.40234375,-24.4140625,-26.3671875,-48.828125
1,1,-57.6171875,-22.94921875,-33.203125,-37.109375
1,1,14.6484375,-26.85546875,-41.50390625,-11.71875
1,1,32.71484375,-24.90234375,-38.57421875,3.41796875
1,1,-19.53125,-25.390625,-35.15625,-24.90234375
1,1,-72.265625,-24.90234375,-25.87890625,-58.10546875
1,1,-50.29296875,-22.94921875,-25.87890625,-42.96875
1,1,11.71875,-23.4375,-33.203125,-4.8828125
1,1,31.73828125,-26.85546875,-35.15625,9.765625
1,1,0.9765625,-31.25,-37.109375,-18.06640625
1,1,-48.828125,-30.76171875,-41.015625,-56.15234375
1,1,-50.78125,-30.76171875,-35.64453125,-44.43359375
1,1,5.37109375,-27.83203125,-35.15625,4.8828125
1,1,37.59765625,-17.08984375,-27.83203125,11.23046875
1,1,-8.30078125,-21.484375,-18.5546875,-12.6953125
1,1,-69.3359375,-26.85546875,-36.62109375,-36.1328125
1,1,-68.84765625,-20.5078125,-43.45703125,-39.55078125
1,1,-11.71875,-26.85546875,-40.0390625,-12.20703125
1,1,36.62109375,-18.5546875,-37.59765625,4.8828125
1,1,11.71875,-12.6953125,-22.4609375,-25.390625
1,1,-62.01171875,-30.76171875,-26.3671875,-56.640625
1,1,-93.75,-26.85546875,-28.3203125,-51.7578125
1,1,-34.1796875,-15.625,-30.2734375,-26.3671875
1,1,53.7109375,-11.71875,-41.9921875,6.8359375
1,1,30.2734375,-15.625,-48.828125,-4.8828125
1,1,-59.5703125,-19.53125,-42.48046875,-50.78125
1,1,-81.54296875,-22.94921875,-27.83203125,-47.8515625
1,1,-10.25390625,-26.85546875,-18.5546875,0.9765625
1,1,47.8515625,-25.87890625,-20.5078125,23.92578125
1,1,26.85546875,-22.4609375,-33.69140625,-2.9296875
1,1,-40.0390625,-21.97265625,-32.71484375,-34.1796875
1,1,-67.87109375,-26.85546875,-28.3203125,-38.0859375
1,1,-20.5078125,-30.2734375,-20.99609375,-11.23046875
