timestamps,words,terms,TP9,AF7,AF8,TP10,Right AUX,Marker
1586284572.0375311,60,1,-81.54296875,-25.390625,-28.3203125,-48.33984375,0.0,0
1586284572.0414374,60,1,46.875,-26.3671875,-22.4609375,22.94921875,0.0,0
1586284572.0453436,60,1,100.09765625,-17.08984375,-18.5546875,41.9921875,0.0,0
1586284572.04925,60,1,6.8359375,-9.27734375,-25.390625,-3.41796875,0.0,0
1586284572.0531561,60,1,-116.2109375,-12.6953125,-27.83203125,-59.5703125,0.0,0
1586284572.0570624,60,1,-105.95703125,-20.5078125,-21.97265625,-54.19921875,0.0,0
1586284572.0609686,60,1,18.06640625,-22.4609375,-27.83203125,0.48828125,0.0,0
1586284572.064875,60,1,89.84375,-23.4375,-33.203125,24.4140625,0.0,0
1586284572.0687811,60,1,20.01953125,-29.296875,-31.25,-1.46484375,0.0,0
1586284572.0726874,60,1,-101.5625,-29.296875,-34.1796875,-56.640625,0.0,0
1586284572.0765936,60,1,-112.3046875,-18.06640625,-32.71484375,-67.3828125,0.0,0
1586284572.0805,60,1,6.8359375,-12.20703125,-31.73828125,-12.6953125,0.0,0
1586284572.0844061,60,1,96.19140625,-23.4375,-40.0390625,20.5078125,0.0,0
1586284572.0883124,60,1,36.1328125,-37.109375,-36.1328125,-2.9296875,0.0,0
1586284572.0922186,60,1,-88.37890625,-42.48046875,-23.92578125,-50.29296875,0.0,0
1586284572.096125,60,1,-114.2578125,-30.76171875,-20.5078125,-70.3125,0.0,0
1586284572.1000311,60,1,-1.953125,-8.30078125,-15.13671875,-24.4140625,0.0,0
1586284572.1039374,60,1,102.05078125,-2.44140625,-14.6484375,34.1796875,0.0,0
1586284572.1078436,60,1,61.5234375,-9.27734375,-11.71875,8.30078125,0.0,0
1586284572.11175,60,1,-58.10546875,-6.8359375,-22.94921875,-55.6640625,0.0,0
1586284572.1156561,60,1,-116.69921875,-12.20703125,-26.3671875,-75.1953125,0.0,0
1586284572.1195624,60,1,-39.0625,-15.13671875,-14.16015625,-32.71484375,0.0,0
1586284572.1234686,60,1,85.9375,-21.484375,-17.578125,20.99609375,0.0,0
1586284572.127375,60,1,71.77734375,-30.2734375,-29.78515625,9.765625,0.0,0
1586284572.1312811,60,1,-56.15234375,-24.4140625,-28.3203125,-44.921875,0.0,0
1586284572.1351874,60,1,-118.1640625,-17.578125,-21.97265625,-67.87109375,0.0,0
1586284572.1390936,60,1,-38.57421875,-17.578125,-30.76171875,-28.80859375,0.0,0
